ID|sourateID|numeroverset|verset
109|2|102|Et ils suivirent ce que les diables racontent contre le r&egrave;gne de Solayman. Alors que Solayman n&apos;a jamais &eacute;t&eacute; m&eacute;cr&eacute;ant mais bien les diables: ils enseignent aux gens la magie ainsi que ce qui est descendu aux deux anges H&acirc;rout et M&acirc;rout, &agrave; Babylone; mais ceux-ci n&apos;enseignaient rien &agrave; personne, qu&apos;ils n&apos;aient dit d&apos;abord: &laquo;Nous ne sommes rien qu&apos;une tentation: ne sois pas m&eacute;cr&eacute;ant&raquo; ils apprennent aupr&egrave;s d&apos;eux ce qui s&egrave;me la d&eacute;sunion entre l&apos;homme et son &eacute;pouse. Or ils ne sont capables de nuire &agrave; personne qu&apos;avec la permission d&apos;Allah. Et les gens apprennent ce qui leur nuit et ne leur est pas profitable. Et ils savent, tr&egrave;s certainement, que celui qui acquiert [ce pouvoir] n&apos;aura aucune part dans l&apos;au-del&agrave;. Certes, quelle d&eacute;testable marchandise pour laquelle ils ont vendu leurs &acirc;mes! Si seulement ils savaient!
110|2|103|Et s&apos;ils croyaient et vivaient en pi&eacute;t&eacute;, une r&eacute;compense de la part d&apos;Allah serait certes meilleure. Si seulement ils savaient!
111|2|104|O vous qui croyez! Ne dites pas: &laquo;R&acirc;&apos;in&acirc;&raquo; (favorise-nous) mais dites: &laquo;Onzurn&acirc;&raquo; (regarde-nous); et &eacute;coutez! Un ch&acirc;timent douloureux sera pour les infid&egrave;les.
112|2|105|Ni les m&eacute;cr&eacute;ants parmi les gens du Livre, ni les Associateurs n&apos;aiment qu&apos;on fasse descendre sur vous un bienfait de la part de votre Seigneur, alors qu&apos;Allah r&eacute;serve &agrave; qui Il veut sa Mis&eacute;ricorde. Et c&apos;est Allah le D&eacute;tenteur de l&apos;abondante gr&acirc;ce.
113|2|106|Si Nous abrogeons un verset quelconque ou que Nous le fassions oublier, Nous en apportons un meilleur, ou un semblable. Ne sais-tu pas qu&apos;Allah est Omnipotent?
114|2|107|Ne sais-tu pas qu&apos;&agrave; Allah, appartient le royaume des cieux et de la terre, et qu&apos;en dehors d&apos;Allah vous n&apos;avez ni protecteur ni secoureur?
115|2|108|Voudriez-vous interroger votre Messager comme auparavant on interrogea Mo&iuml;se? Quiconque substitue la m&eacute;cr&eacute;ance &agrave; la foi s&apos;&eacute;gare certes du droit chemin.
116|2|109|Nombre de gens du Livre aimeraient par jalousie de leur part, pouvoir vous rendre m&eacute;cr&eacute;ants apr&egrave;s que vous ayez cru. Et apr&egrave;s que la v&eacute;rit&eacute; s&apos;est manifest&eacute;e &agrave; eux! Pardonnez et oubliez jusqu&apos;&agrave; ce qu&apos;Allah fasse venir Son commandement. Allah est tr&egrave;s certainement Omnipotent!
117|2|110|Et accomplissez la Sal&acirc;t et acquittez la Zak&acirc;t. Et tout ce que vous avancez de bien pour vous-m&ecirc;mes, vous le retrouverez aupr&egrave;s d&apos;Allah, car Allah voit parfaitement ce que vous faites.
118|2|111|Et ils ont dit: &laquo;Nul n&apos;entrera au Paradis que Juifs ou Chr&eacute;tiens&raquo;. Voil&agrave; leurs chim&egrave;res. - Dis: &laquo;Donnez votre preuve, si vous &ecirc;tes v&eacute;ridiques&raquo;.
119|2|112|Non, mais quiconque soumet &agrave; Allah son &ecirc;tre tout en faisant le bien, aura sa r&eacute;tribution aupr&egrave;s de son Seigneur. Pour eux, nulle crainte, et ils ne seront point attrist&eacute;s.
120|2|113|Et les Juifs disent: &laquo;Les Chr&eacute;tiens ne tiennent sur rien&raquo; et les Chr&eacute;tiens disent: &laquo;Les Juifs ne tiennent sur rien&raquo;, alors qu&apos;ils lisent le Livre! De m&ecirc;me ceux qui ne savent rien tiennent un langage semblable au leur. Eh bien, Allah jugera sur ce quoi ils s&apos;opposent, au Jour de la R&eacute;surrection.
121|2|114|Qui est plus injuste que celui qui emp&ecirc;che que dans les mosqu&eacute;es d&apos;Allah, on mentionne Son Nom, et qui s&apos;efforce &agrave; les d&eacute;truire? De tels gens ne devraient y entrer qu&apos;apeur&eacute;s. Pour eux, ignominie ici-bas; et dans l&apos;au-del&agrave; un &eacute;norme ch&acirc;timent.
122|2|115|A Allah seul appartiennent l&apos;Est et l&apos;Ouest. O&ugrave; que vous vous tourniez, la Face (direction) d&apos;Allah est donc l&agrave;, car Allah a la gr&acirc;ce immense; Il est Omniscient.
123|2|116|Et ils ont dit: &laquo;Allah s&apos;est donn&eacute; un fils&raquo;! Gloire &agrave; Lui! Non! mais c&apos;est &agrave; Lui qu&apos;appartient ce qui est dans les cieux et la terre et c&apos;est &agrave; Lui que tous ob&eacute;issent.
124|2|117|Il est le Cr&eacute;ateur des cieux et de la terre &agrave; partir du n&eacute;ant. Lorsqu&apos;Il d&eacute;cide une chose, Il dit seulement: &laquo;Sois&raquo;, et elle est aussit&ocirc;t.
125|2|118|Et ceux qui ne savent pas ont dit: &laquo;Pourquoi Allah ne nous parle-t-Il pas [directement], ou pourquoi un signe ne nous vient-il pas?&raquo; De m&ecirc;me, ceux d&apos;avant eux disaient une parole semblable. Leurs c&oelig;urs se ressemblent. Nous avons clairement expos&eacute; les signes pour des gens qui ont la foi ferme.
126|2|119|Certes, Nous t&apos;avons envoy&eacute; avec la v&eacute;rit&eacute;, en annonciateur et avertisseur; et on ne te demande pas compte des gens de l&apos;Enfer.
127|2|120|Ni les Juifs, ni les Chr&eacute;tiens ne seront jamais satisfaits de toi, jusqu&apos;&agrave; ce que tu suives leur religion. - Dis: &laquo;Certes, c&apos;est la direction d&apos;Allah qui est la vraie direction&raquo;. Mais si tu suis leurs passions apr&egrave;s ce que tu as re&ccedil;u de science, tu n&apos;auras contre Allah ni protecteur ni secoureur.
128|2|121|Ceux &agrave; qui Nous avons donn&eacute; le Livre, qui le r&eacute;citent comme il se doit, ceux-l&agrave; y croient. Et ceux qui n&apos;y croient pas sont les perdants.
129|2|122|O Enfants d&apos;Isra&euml;l, rappelez-vous Mon bienfait dont Je vous ai combl&eacute;s et que Je vous ai favoris&eacute;s par-dessus le reste du monde (de leur &eacute;poque).
130|2|123|Et redoutez le jour o&ugrave; nulle &acirc;me ne b&eacute;n&eacute;ficiera &agrave; une autre, o&ugrave; l&apos;on n&apos;acceptera d&apos;elle aucune compensation, et o&ugrave; aucune intercession ne lui sera utile. Et ils ne seront point secourus.
131|2|124|[Et rappelle-toi] quand ton Seigneur eut &eacute;prouv&eacute; Abraham par certains commandements, et qu&apos;il les eut accomplis, le Seigneur lui dit: &laquo;Je vais faire de toi un exemple &agrave; suivre pour les gens&raquo;. - &laquo;Et parmi ma descendance?&raquo; demanda-t-il. - &laquo;Mon engagement, dit Allah, ne s&apos;applique pas aux injustes&raquo;
132|2|125|[Et rappelle-toi], quand nous f&icirc;mes de la Maison un lieu de visite et un asile pour les gens - Adoptez donc pour lieu de pri&egrave;re, ce lieu o&ugrave; Abraham se tint debout - Et Nous confi&acirc;mes &agrave; Abraham et &agrave; Isma&euml;l ceci: &laquo;Purifiez Ma Maison pour ceux qui tournent autour, y font retraite pieuse, s&apos;y inclinent et s&apos;y prosternent.
133|2|126|Et quand Abraham supplia: &laquo;O mon Seigneur, fais de cette cit&eacute; un lieu de s&eacute;curit&eacute;, et fais attribution des fruits &agrave; ceux qui parmi ses habitants auront cru en Allah et au Jour dernier&raquo;, le Seigneur dit: &laquo;Et quiconque n&apos;y aura pas cru, alors Je lui conc&egrave;derai une courte jouissance [ici-bas], puis Je le contraindrai au ch&acirc;timent du Feu [dans l&apos;au-del&agrave;]. Et quelle mauvaise destination!&raquo;
134|2|127|Et quand Abraham et Isma&euml;l &eacute;levaient les assises de la Maison: &laquo;O notre Seigneur, accepte ceci de notre part! Car c&apos;est Toi l&apos;Audient, l&apos;Omniscient.
135|2|128|Notre Seigneur! Fais de nous Tes Soumis, et de notre descendance une communaut&eacute; soumise &agrave; Toi. Et montre nous nos rites et accepte de nous le repentir. Car c&apos;est Toi certes l&apos;Accueillant au repentir, le Mis&eacute;ricordieux.
136|2|129|Notre Seigneur! Envoie l&apos;un des leurs comme messager parmi eux, pour leur r&eacute;citer Tes versets, leur enseigner le Livre et la Sagesse, et les purifier. Car c&apos;est Toi certes le Puissant, le Sage!
137|2|130|Qui donc aura en aversion la religion d&apos;Abraham, sinon celui qui s&egrave;me son &acirc;me dans la sottise? Car tr&egrave;s certainement Nous l&apos;avons choisi en ce monde; et, dans l&apos;au-del&agrave;, il est certes du nombre des gens de bien.
138|2|131|Quand son Seigneur lui avait dit: &laquo;Soumets-toi&raquo;, il dit: &laquo;Je me soumets au Seigneur de l&apos;Univers&raquo;.
139|2|132|Et c&apos;est ce qu&apos;Abraham recommanda &agrave; ses fils, de m&ecirc;me que Jacob: &laquo;O mes fils, certes Allah vous a choisi la religion: ne mourrez point, donc, autrement qu&apos;en Soumis!&raquo; (&agrave; Allah).
140|2|133|Etiez-vous t&eacute;moins quand la mort se pr&eacute;senta &agrave; Jacob et qu&apos;il dit &agrave; ses fils: &laquo;Qu&apos;adorerez-vous apr&egrave;s moi?&raquo; - Ils r&eacute;pondirent: &laquo;Nous adorerons ta divinit&eacute; et la divinit&eacute; de tes p&egrave;res, Abraham, Isma&euml;l et Isaac, Divinit&eacute; Unique et &agrave; laquelle nous sommes Soumis&raquo;.
141|2|134|Voil&agrave; une g&eacute;n&eacute;ration bel et bien r&eacute;volue. A elle ce qu&apos;elle a acquis, et &agrave; vous ce que vous avez acquis. On ne vous demandera pas compte de ce qu&apos;ils faisaient.
142|2|135|Ils ont dit : &laquo;Soyez Juifs ou Chr&eacute;tiens, vous serez donc sur la bonne voie&raquo;. - Dis: &laquo;Non, mais nous suivons la religion d&apos;Abraham le mod&egrave;le m&ecirc;me de la droiture et qui ne fut point parmi les Associateurs&raquo;.
143|2|136|Dites: &laquo;Nous croyons en Allah et en ce qu&apos;on nous a r&eacute;v&eacute;l&eacute;, et en ce qu&apos;on a fait descendre vers Abraham et Isma&euml;l et Isaac et Jacob et les Tribus, et en ce qui a &eacute;t&eacute; donn&eacute; &agrave; Mo&iuml;se et &agrave; J&eacute;sus, et en ce qui a &eacute;t&eacute; donn&eacute; aux proph&egrave;tes, venant de leur Seigneur: nous ne faisons aucune distinction entre eux. Et &agrave; Lui nous sommes Soumis&raquo;.
144|2|137|Alors, s&apos;ils croient &agrave; cela m&ecirc;me &agrave; quoi vous croyez, ils seront certainement sur la bonne voie. Et s&apos;ils s&apos;en d&eacute;tournent, ils seront certes dans le schisme! Alors Allah te suffira contre eux. Il est l&apos;Audient, l&apos;Omniscient.
145|2|138|&laquo;Nous suivons la religion d&apos;Allah! Et qui est meilleur qu&apos;Allah en Sa religion? C&apos;est Lui que nous adorons&raquo;.
146|2|139|Dis: &laquo;Discutez vous avec nous au sujet d&apos;Allah, alors qu&apos;Il est notre Seigneur et le v&ocirc;tre? A nous nos actions et &agrave; vous les v&ocirc;tres! C&apos;est &agrave; Lui que nous sommes d&eacute;vou&eacute;s.
147|2|140|Ou dites-vous qu&apos;Abraham, Isma&euml;l, Isaac et Jacob et les tribus &eacute;taient Juifs ou Chr&eacute;tiens?&raquo; - Dis: &laquo;Est-ce vous les plus savants ou Allah?&raquo; - Qui est plus injuste que celui qui cache un t&eacute;moignage qu&apos;il d&eacute;tient d&apos;Allah? Et Allah n&apos;est pas inattentif &agrave; ce que vous faites.
148|2|141|Voil&agrave; une g&eacute;n&eacute;ration bel et bien r&eacute;volue. A elle ce qu&apos;elle a acquis, et &agrave; vous ce que vous avez acquis. Et on ne vous demandera pas compte de ce qu&apos;ils faisaient.
149|2|142|Les faibles d&apos;esprit parmi les gens vont dire: &laquo;Qui les a d&eacute;tourn&eacute;s de la direction (Qibla) vers laquelle ils s&apos;orientaient auparavant?&raquo; - Dis: &laquo;C&apos;est &agrave; Allah qu&apos;appartiennent le Levant et le Couchant. Il guide qui Il veut vers un droit chemin&raquo;.
150|2|143|Et aussi Nous avons fait de vous une communaut&eacute; de justes pour que vous soyez t&eacute;moins aux gens, comme le Messager sera t&eacute;moin &agrave; vous. Et Nous n&apos;avions &eacute;tabli la direction (Qibla) vers laquelle tu te tournais que pour savoir qui suit le Messager [Muhammad] et qui s&apos;en retourne sur ses talons. C&apos;&eacute;tait un changement difficile, mais pas pour ceux qu&apos;Allah guide. Et ce n&apos;est pas Allah qui vous fera perdre [la r&eacute;compense de] votre foi, car Allah, certes est Compatissant et Mis&eacute;ricordieux pour les hommes.
151|2|144|Certes nous te voyons tourner le visage en tous sens dans le ciel. Nous te faisons donc orienter vers une direction qui te pla&icirc;t. Tourne donc ton visage vers la Mosqu&eacute;e sacr&eacute;e. O&ugrave; que vous soyez, tournez-y vos visages. Certes, ceux &agrave; qui le Livre a &eacute;t&eacute; donn&eacute; savent bien que c&apos;est la v&eacute;rit&eacute; venue de leur Seigneur. Et Allah n&apos;est pas inattentif &agrave; ce qu&apos;ils font.
152|2|145|Certes si tu apportais toutes les preuves &agrave; ceux &agrave; qui le Livre a &eacute;t&eacute; donn&eacute;, ils ne suivraient pas ta direction (Qibla)! Et tu ne suivras pas la leur; et entre eux, les uns ne suivent pas la direction des autres. Et si tu suivais leurs passions apr&egrave;s ce que tu as re&ccedil;u de science, tu serais, certes, du nombre des injustes.
153|2|146|Ceux &agrave; qui Nous avons donn&eacute; le Livre, le reconnaissent comme ils reconnaissent leurs enfants. Or une partie d&apos;entre eux cache la v&eacute;rit&eacute;, alors qu&apos;ils la savent!
154|2|147|La v&eacute;rit&eacute; vient de ton Seigneur. Ne sois donc pas de ceux qui doutent.
155|2|148|A chacun une orientation vers laquelle il se tourne. Rivalisez donc dans les bonnes &oelig;uvres. O&ugrave; que vous soyez, Allah vous ram&egrave;nera tous vers Lui, car Allah est, certes Omnipotent.
156|2|149|Et d&apos;o&ugrave; que tu sortes, tourne ton visage vers la Mosqu&eacute;e sacr&eacute;e. Oui voil&agrave; bien la v&eacute;rit&eacute; venant de ton Seigneur. Et Allah n&apos;est pas inattentif &agrave; ce que vous faites.
157|2|150|Et d&apos;o&ugrave; que tu sortes, tourne ton visage vers la Mosqu&eacute;e sacr&eacute;e. Et o&ugrave; que vous soyez, tournez-y vos visages, afin que les gens n&apos;aient pas d&apos;argument contre vous, sauf ceux d&apos;entre eux qui sont de vrais injustes. Ne les craignez donc pas; mais craignez-Moi pour que Je parach&egrave;ve Mon bienfait &agrave; votre &eacute;gard, et que vous soyez bien guid&eacute;s!
158|2|151|Ainsi, Nous avons envoy&eacute; parmi vous un messager de chez vous qui vous r&eacute;cite Nos versets, vous purifie, vous enseigne le Livre et la Sagesse et vous enseigne ce que vous ne saviez pas.
159|2|152|Souvenez-vous de Moi donc. Je vous r&eacute;compenserai. Remerciez-Moi et ne soyez pas ingrats envers Moi!
160|2|153|O les croyants! Cherchez secours dans l&apos;endurance et la Sal&acirc;t. Car Allah est avec ceux qui sont endurants.
161|2|154|Et ne dites pas de ceux qui sont tu&eacute;s dans le sentier d&apos;Allah qu&apos;ils sont morts. Au contraire ils sont vivants, mais vous en &ecirc;tes inconscients.
162|2|155|Tr&egrave;s certainement, Nous vous &eacute;prouverons par un peu de peur, de faim et de diminution de biens, de personnes et de fruits. Et fais la bonne annonce aux endurants,
163|2|156|qui disent, quand un malheur les atteint: &laquo;Certes nous sommes &agrave; Allah, et c&apos;est &agrave; Lui que nous retournerons.
164|2|157|Ceux-l&agrave; re&ccedil;oivent des b&eacute;n&eacute;dictions de leur Seigneur, ainsi que la mis&eacute;ricorde; et ceux-l&agrave; sont les biens guid&eacute;s.
165|2|158|AS-Saf&acirc; et Al-Marwah sont vraiment parmi les lieux sacr&eacute;s d&apos;Allah. Donc, quiconque fait p&egrave;lerinage &agrave; la Maison ou fait l&apos;Umra ne commet pas de p&eacute;ch&eacute; en faisant le va-et-vient entre ces deux monts. Et quiconque fait de son propre gr&eacute; une bonne &oelig;uvre, alors Allah est Reconnaissant, Omniscient.
166|2|159|Certes ceux qui cachent ce que Nous avons fait descendre en fait de preuves et de guide apr&egrave;s l&apos;expos&eacute; que Nous en avons fait aux gens, dans le Livre, voil&agrave; ceux qu&apos;Allah maudit et que les maudisseurs maudissent,
167|2|160|sauf ceux qui se sont repentis, corrig&eacute;s et d&eacute;clar&eacute;s: d&apos;eux Je re&ccedil;ois le repentir. Car c&apos;est Moi, l&apos;Accueillant au repentir, le Mis&eacute;ricordieux.
168|2|161|Ceux qui ne croient pas et meurent m&eacute;cr&eacute;ants, recevront la mal&eacute;diction d&apos;Allah, des Anges et de tous les hommes.
169|2|162|Ils y demeureront &eacute;ternellement; le ch&acirc;timent ne leur sera pas all&eacute;g&eacute;, et on ne leur accordera pas de r&eacute;pit.
170|2|163|Et votre Divinit&eacute; est une divinit&eacute; unique. Pas de divinit&eacute; &agrave; part Lui, le Tout Mis&eacute;ricordieux, le Tr&egrave;s Mis&eacute;ricordieux.
171|2|164|Certes dans la cr&eacute;ation des cieux et de la terre, dans l&apos;alternance de la nuit et du jour, dans le navire qui vogue en mer charg&eacute; de choses profitables aux gens, dans l&apos;eau qu&apos;Allah fait descendre du ciel, par laquelle Il rend la vie &agrave; la terre une fois morte et y r&eacute;pand des b&ecirc;tes de toute esp&egrave;ce dans la variation des vents, et dans les nuages soumis entre le ciel et la terre, en tout cela il y a des signes, pour un peuple qui raisonne.
172|2|165|Parmi les hommes, il en est qui prennent, en dehors d&apos;Allah, des &eacute;gaux &agrave; Lui, en les aimant comme on aime Allah. Or les croyants sont les plus ardents en l&apos;amour d&apos;Allah. Quand les injustes verront le ch&acirc;timent, ils sauront que la force tout enti&egrave;re est &agrave; Allah et qu&apos;Allah est dur en ch&acirc;timent!...
173|2|166|Quand les meneurs d&eacute;savoueront les suiveurs &agrave; la vue du ch&acirc;timent, les liens entre eux seront bien bris&eacute;s!
174|2|167|Et les suiveurs diront: &laquo;Ah! Si un retour nous &eacute;tait possible! Alors nous les d&eacute;savouerions comme ils nous ont d&eacute;savou&eacute;s!&raquo; - Ainsi Allah leur montra leurs actions; source de remords pour eux; mais ils ne pourront pas sortir du Feu.
175|2|168|O gens! De ce qui existe sur la terre; mangez le licite pur; ne suivez point les pas du Diable car il est vraiment pour vous, un ennemi d&eacute;clar&eacute;.
176|2|169|Il ne vous commande que le mal et la turpitude et de dire contre Allah ce que vous ne savez pas.
177|2|170|Et quand on leur dit: &laquo;Suivez ce qu&apos;Allah a fait descendre&raquo;, ils disent: &laquo;Non, mais nous suivrons les coutumes de nos anc&ecirc;tres.&raquo; - Quoi! et si leurs anc&ecirc;tres n&apos;avaient rien raisonn&eacute; et s&apos;ils n&apos;avaient pas &eacute;t&eacute; dans la bonne direction?
